GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US090116965001,090116965001,"Block Group 1, Census Tract 6965, New London County, Connecticut",1446,277,1074,251,134,104,0,12,2,5,0,12,0,12,236,145,0,12,236,145
1500000US090116965002,090116965002,"Block Group 2, Census Tract 6965, New London County, Connecticut",706,241,642,248,9,14,0,12,11,17,0,12,33,44,11,18,0,12,11,18
1500000US090116965003,090116965003,"Block Group 3, Census Tract 6965, New London County, Connecticut",740,202,531,133,133,159,0,12,12,18,0,12,0,12,64,60,0,12,64,60
1500000US090116966001,090116966001,"Block Group 1, Census Tract 6966, New London County, Connecticut",2846,384,2194,341,206,139,43,65,253,196,0,12,88,88,62,43,5,9,57,41
1500000US090116966002,090116966002,"Block Group 2, Census Tract 6966, New London County, Connecticut",969,324,585,202,6,11,0,12,356,241,0,12,0,12,22,30,0,12,22,30
1500000US090116967001,090116967001,"Block Group 1, Census Tract 6967, New London County, Connecticut",1593,515,1076,419,105,141,0,12,309,193,0,12,0,12,103,117,14,23,89,124
1500000US090116967002,090116967002,"Block Group 2, Census Tract 6967, New London County, Connecticut",1890,572,1042,525,602,237,0,12,193,222,0,12,0,12,53,65,0,12,53,65
1500000US090116967003,090116967003,"Block Group 3, Census Tract 6967, New London County, Connecticut",2506,572,1348,414,392,253,0,12,127,129,0,12,0,12,639,370,0,12,639,370
1500000US090116968001,090116968001,"Block Group 1, Census Tract 6968, New London County, Connecticut",1368,379,759,224,221,152,16,27,161,114,0,12,52,58,159,163,8,13,151,163
1500000US090116968002,090116968002,"Block Group 2, Census Tract 6968, New London County, Connecticut",2299,393,1369,283,494,223,0,12,191,138,0,12,0,12,245,150,13,20,232,147
1500000US090116970001,090116970001,"Block Group 1, Census Tract 6970, New London County, Connecticut",3276,562,2411,581,142,99,72,88,290,318,0,12,65,79,296,183,14,21,282,183
1500000US090116970002,090116970002,"Block Group 2, Census Tract 6970, New London County, Connecticut",2077,472,1482,382,85,80,0,12,139,136,0,12,68,65,303,237,166,220,137,91
1500000US090117001001,090117001001,"Block Group 1, Census Tract 7001, New London County, Connecticut",1265,227,1237,226,0,12,0,12,17,42,0,12,0,12,11,18,0,12,11,18
1500000US090117001002,090117001002,"Block Group 2, Census Tract 7001, New London County, Connecticut",2153,287,1793,282,46,59,27,34,215,207,0,12,0,12,72,99,0,12,72,99
1500000US090117001003,090117001003,"Block Group 3, Census Tract 7001, New London County, Connecticut",1275,250,1085,202,0,12,0,12,10,16,0,12,0,12,180,190,0,12,180,190
1500000US090117011001,090117011001,"Block Group 1, Census Tract 7011, New London County, Connecticut",2529,335,1870,307,147,139,164,158,54,80,0,12,83,142,211,147,0,12,211,147
1500000US090117011002,090117011002,"Block Group 2, Census Tract 7011, New London County, Connecticut",565,191,465,154,37,38,0,12,0,12,0,12,0,12,63,73,0,12,63,73
1500000US090117011003,090117011003,"Block Group 3, Census Tract 7011, New London County, Connecticut",1310,371,979,286,0,12,0,12,106,116,0,12,5,19,220,180,5,18,215,173
1500000US090117011004,090117011004,"Block Group 4, Census Tract 7011, New London County, Connecticut",1567,330,1365,329,0,12,0,12,15,25,0,12,187,197,0,12,0,12,0,12
1500000US090117011005,090117011005,"Block Group 5, Census Tract 7011, New London County, Connecticut",2067,352,1648,356,51,62,191,90,54,64,0,12,8,8,115,115,4,6,111,115
1500000US090117012001,090117012001,"Block Group 1, Census Tract 7012, New London County, Connecticut",802,245,757,236,0,12,0,12,0,12,0,12,45,80,0,12,0,12,0,12
1500000US090117012002,090117012002,"Block Group 2, Census Tract 7012, New London County, Connecticut",1166,310,966,310,81,104,0,12,67,51,0,12,0,12,52,39,0,12,52,39
1500000US090117012003,090117012003,"Block Group 3, Census Tract 7012, New London County, Connecticut",1887,433,1757,426,15,24,0,12,46,56,0,12,0,12,69,111,0,12,69,111
1500000US090117012004,090117012004,"Block Group 4, Census Tract 7012, New London County, Connecticut",2087,399,1936,390,101,127,0,12,0,12,0,12,0,12,50,69,0,12,50,69
1500000US090117012005,090117012005,"Block Group 5, Census Tract 7012, New London County, Connecticut",928,323,928,323,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090117021001,090117021001,"Block Group 1, Census Tract 7021, New London County, Connecticut",1692,268,1541,285,56,51,0,12,46,38,0,12,12,20,37,34,0,12,37,34
1500000US090117021002,090117021002,"Block Group 2, Census Tract 7021, New London County, Connecticut",2638,291,2122,292,195,165,0,12,143,82,0,12,76,117,102,83,0,12,102,83
1500000US090117023001,090117023001,"Block Group 1, Census Tract 7023, New London County, Connecticut",1445,236,1149,242,10,13,2,5,114,81,0,12,99,100,71,48,20,23,51,45
1500000US090117023002,090117023002,"Block Group 2, Census Tract 7023, New London County, Connecticut",872,212,695,201,43,34,0,12,36,34,0,12,36,39,62,59,0,12,62,59
1500000US090117024001,090117024001,"Block Group 1, Census Tract 7024, New London County, Connecticut",980,246,680,194,137,163,0,12,69,90,0,12,44,55,50,64,37,60,13,21
1500000US090117024002,090117024002,"Block Group 2, Census Tract 7024, New London County, Connecticut",1416,319,1144,262,184,225,0,12,0,12,0,12,0,12,88,94,0,12,88,94
1500000US090117024003,090117024003,"Block Group 3, Census Tract 7024, New London County, Connecticut",1229,249,820,230,10,16,0,12,176,118,0,12,0,12,223,231,0,12,223,231
1500000US090117025001,090117025001,"Block Group 1, Census Tract 7025, New London County, Connecticut",1930,311,1079,323,505,223,0,12,200,122,0,12,86,71,60,51,18,29,42,38
1500000US090117025002,090117025002,"Block Group 2, Census Tract 7025, New London County, Connecticut",2574,383,1946,386,94,113,0,12,0,12,0,12,335,284,199,171,0,12,199,171
1500000US090117026001,090117026001,"Block Group 1, Census Tract 7026, New London County, Connecticut",1055,111,991,101,35,45,0,12,4,7,0,12,0,12,25,29,0,12,25,29
1500000US090117027001,090117027001,"Block Group 1, Census Tract 7027, New London County, Connecticut",1430,346,1184,323,23,27,19,28,86,94,0,12,36,55,82,88,9,15,73,82
1500000US090117027002,090117027002,"Block Group 2, Census Tract 7027, New London County, Connecticut",3098,379,2366,423,0,12,61,84,420,211,0,12,73,75,178,157,15,23,163,155
1500000US090117027003,090117027003,"Block Group 3, Census Tract 7027, New London County, Connecticut",560,185,448,146,17,27,8,14,71,102,0,12,16,24,0,12,0,12,0,12
1500000US090117028001,090117028001,"Block Group 1, Census Tract 7028, New London County, Connecticut",2456,475,1224,366,344,252,8,13,455,241,0,12,305,258,120,107,12,18,108,105
1500000US090117028002,090117028002,"Block Group 2, Census Tract 7028, New London County, Connecticut",1918,374,1486,285,23,35,0,12,191,157,0,12,70,85,148,90,30,37,118,84
1500000US090117029001,090117029001,"Block Group 1, Census Tract 7029, New London County, Connecticut",999,133,965,134,1,2,0,12,0,12,0,12,8,17,25,22,0,12,25,22
1500000US090117029002,090117029002,"Block Group 2, Census Tract 7029, New London County, Connecticut",810,163,794,164,3,4,0,12,0,12,0,12,0,12,13,19,0,12,13,19
1500000US090117029003,090117029003,"Block Group 3, Census Tract 7029, New London County, Connecticut",480,74,477,74,0,12,0,12,0,12,0,12,3,4,0,12,0,12,0,12
1500000US090117030001,090117030001,"Block Group 1, Census Tract 7030, New London County, Connecticut",1056,139,1008,140,8,13,0,12,13,17,0,12,9,15,18,20,8,12,10,15
1500000US090117030002,090117030002,"Block Group 2, Census Tract 7030, New London County, Connecticut",1451,189,1413,181,19,31,0,12,0,12,0,12,10,14,9,14,9,14,0,12
1500000US090117030003,090117030003,"Block Group 3, Census Tract 7030, New London County, Connecticut",1009,148,1001,150,0,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12
1500000US090117051011,090117051011,"Block Group 1, Census Tract 7051.01, New London County, Connecticut",2186,297,2127,294,9,15,0,12,40,59,0,12,0,12,10,17,0,12,10,17
1500000US090117051012,090117051012,"Block Group 2, Census Tract 7051.01, New London County, Connecticut",896,261,846,250,19,31,22,35,0,12,0,12,9,14,0,12,0,12,0,12
1500000US090117051013,090117051013,"Block Group 3, Census Tract 7051.01, New London County, Connecticut",1194,237,1113,229,0,12,0,12,21,36,0,12,26,40,34,42,25,39,9,14
1500000US090117051021,090117051021,"Block Group 1, Census Tract 7051.02, New London County, Connecticut",975,206,872,169,8,13,0,12,0,12,0,12,0,12,95,94,0,12,95,94
1500000US090117051022,090117051022,"Block Group 2, Census Tract 7051.02, New London County, Connecticut",442,150,442,150,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090117051023,090117051023,"Block Group 3, Census Tract 7051.02, New London County, Connecticut",2250,359,1903,270,171,216,0,12,114,113,0,12,7,12,55,58,0,12,55,58
1500000US090117051024,090117051024,"Block Group 4, Census Tract 7051.02, New London County, Connecticut",685,221,554,204,8,13,0,12,47,76,0,12,9,16,67,73,0,12,67,73
1500000US090117052001,090117052001,"Block Group 1, Census Tract 7052, New London County, Connecticut",1239,192,1190,186,0,12,0,12,18,20,0,12,0,12,31,37,0,12,31,37
1500000US090117052002,090117052002,"Block Group 2, Census Tract 7052, New London County, Connecticut",955,114,935,112,2,3,0,12,5,7,0,12,0,12,13,15,0,12,13,15
1500000US090117052003,090117052003,"Block Group 3, Census Tract 7052, New London County, Connecticut",1338,195,1309,197,4,7,0,12,6,10,0,12,0,12,19,21,0,12,19,21
1500000US090117053001,090117053001,"Block Group 1, Census Tract 7053, New London County, Connecticut",378,104,367,99,0,12,0,12,0,12,0,12,0,12,11,18,11,18,0,12
1500000US090117053002,090117053002,"Block Group 2, Census Tract 7053, New London County, Connecticut",1980,247,1808,219,24,24,0,12,76,92,0,12,20,26,52,55,10,16,42,51
1500000US090117053003,090117053003,"Block Group 3, Census Tract 7053, New London County, Connecticut",1340,263,1237,252,18,27,0,12,46,36,0,12,0,12,39,44,0,12,39,44
1500000US090117054001,090117054001,"Block Group 1, Census Tract 7054, New London County, Connecticut",1582,173,1537,166,33,50,6,10,6,12,0,12,0,12,0,12,0,12,0,12
1500000US090117054002,090117054002,"Block Group 2, Census Tract 7054, New London County, Connecticut",1043,216,915,200,51,69,10,17,32,36,0,12,0,12,35,47,0,12,35,47
1500000US090117071001,090117071001,"Block Group 1, Census Tract 7071, New London County, Connecticut",1767,418,1173,277,112,97,12,10,101,148,0,12,0,12,369,327,0,12,369,327
1500000US090117071002,090117071002,"Block Group 2, Census Tract 7071, New London County, Connecticut",2260,398,2104,400,61,84,0,12,14,23,0,12,1,3,80,72,0,12,80,72
1500000US090117071003,090117071003,"Block Group 3, Census Tract 7071, New London County, Connecticut",1228,260,1214,262,0,12,14,24,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090117081001,090117081001,"Block Group 1, Census Tract 7081, New London County, Connecticut",1562,145,1483,139,6,9,0,12,12,14,0,12,24,35,37,30,5,9,32,28
1500000US090117081002,090117081002,"Block Group 2, Census Tract 7081, New London County, Connecticut",1008,144,956,142,0,12,4,8,16,23,7,13,0,12,25,22,0,12,25,22
1500000US090117091001,090117091001,"Block Group 1, Census Tract 7091, New London County, Connecticut",1772,391,1586,413,60,72,0,12,1,3,0,12,16,28,109,88,0,12,109,88
1500000US090117091002,090117091002,"Block Group 2, Census Tract 7091, New London County, Connecticut",3434,598,3140,586,0,12,63,75,79,92,0,12,21,40,131,125,0,12,131,125
1500000US090117091003,090117091003,"Block Group 3, Census Tract 7091, New London County, Connecticut",1233,266,1024,283,95,143,0,12,85,134,0,12,0,12,29,42,0,12,29,42
1500000US090117092001,090117092001,"Block Group 1, Census Tract 7092, New London County, Connecticut",617,320,617,320,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090117092002,090117092002,"Block Group 2, Census Tract 7092, New London County, Connecticut",1292,374,1217,381,0,12,0,12,64,86,0,12,0,12,11,18,0,12,11,18
1500000US090117092003,090117092003,"Block Group 3, Census Tract 7092, New London County, Connecticut",1194,392,935,362,0,12,0,12,229,221,0,12,0,12,30,35,0,12,30,35
1500000US090117092004,090117092004,"Block Group 4, Census Tract 7092, New London County, Connecticut",910,334,838,357,0,12,27,37,45,64,0,12,0,12,0,12,0,12,0,12
1500000US090117092005,090117092005,"Block Group 5, Census Tract 7092, New London County, Connecticut",1339,369,1131,359,38,57,0,12,31,52,0,12,0,12,139,143,29,44,110,135
1500000US090117101001,090117101001,"Block Group 1, Census Tract 7101, New London County, Connecticut",2195,283,2090,288,0,12,0,12,70,61,0,12,0,12,35,54,0,12,35,54
1500000US090117101002,090117101002,"Block Group 2, Census Tract 7101, New London County, Connecticut",1533,295,1456,307,18,27,0,12,28,35,0,12,11,17,20,22,0,12,20,22
1500000US090117101003,090117101003,"Block Group 3, Census Tract 7101, New London County, Connecticut",572,197,558,198,0,12,7,11,0,12,0,12,0,12,7,12,7,12,0,12
1500000US090117111001,090117111001,"Block Group 1, Census Tract 7111, New London County, Connecticut",1446,168,1397,172,11,13,12,15,0,12,0,12,0,12,26,29,0,12,26,29
1500000US090117111002,090117111002,"Block Group 2, Census Tract 7111, New London County, Connecticut",1496,164,1239,149,53,49,0,12,0,12,5,9,0,12,199,98,0,12,199,98
1500000US090117121001,090117121001,"Block Group 1, Census Tract 7121, New London County, Connecticut",1230,110,1175,106,12,18,0,12,0,12,0,12,0,12,43,29,0,12,43,29
1500000US090117121002,090117121002,"Block Group 2, Census Tract 7121, New London County, Connecticut",678,94,658,94,0,12,6,8,8,8,0,12,0,12,6,13,0,12,6,13
1500000US090117131001,090117131001,"Block Group 1, Census Tract 7131, New London County, Connecticut",1475,129,1297,134,66,83,0,12,25,27,0,12,0,12,87,72,7,10,80,72
1500000US090117131002,090117131002,"Block Group 2, Census Tract 7131, New London County, Connecticut",1112,131,1066,128,0,12,0,12,0,12,0,12,0,12,46,35,0,12,46,35
1500000US090117141011,090117141011,"Block Group 1, Census Tract 7141.01, New London County, Connecticut",772,228,706,234,14,21,0,12,0,12,0,12,0,12,52,78,0,12,52,78
1500000US090117141012,090117141012,"Block Group 2, Census Tract 7141.01, New London County, Connecticut",1098,192,1098,192,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090117141013,090117141013,"Block Group 3, Census Tract 7141.01, New London County, Connecticut",1353,226,1292,227,38,46,23,30,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090117141031,090117141031,"Block Group 1, Census Tract 7141.03, New London County, Connecticut",1709,335,1648,299,0,12,0,12,10,17,0,12,0,12,51,64,51,64,0,12
1500000US090117141032,090117141032,"Block Group 2, Census Tract 7141.03, New London County, Connecticut",2952,511,2724,503,52,52,0,12,67,69,0,12,47,65,62,79,0,12,62,79
1500000US090117141033,090117141033,"Block Group 3, Census Tract 7141.03, New London County, Connecticut",1738,468,1513,489,0,12,24,35,115,191,0,12,0,12,86,96,0,12,86,96
1500000US090117141034,090117141034,"Block Group 4, Census Tract 7141.03, New London County, Connecticut",1429,368,1269,334,0,12,0,12,141,221,0,12,0,12,19,30,0,12,19,30
1500000US090117141041,090117141041,"Block Group 1, Census Tract 7141.04, New London County, Connecticut",2426,282,2192,269,84,70,6,9,37,43,0,12,0,12,107,92,0,12,107,92
1500000US090117141042,090117141042,"Block Group 2, Census Tract 7141.04, New London County, Connecticut",2538,303,2428,300,51,36,3,6,22,25,0,12,5,13,29,36,0,12,29,36
1500000US090117151001,090117151001,"Block Group 1, Census Tract 7151, New London County, Connecticut",1855,258,1703,255,54,71,0,12,79,105,0,12,0,12,19,31,19,31,0,12
1500000US090117151002,090117151002,"Block Group 2, Census Tract 7151, New London County, Connecticut",2307,256,1989,266,75,89,30,44,177,119,0,12,36,53,0,12,0,12,0,12
1500000US090117161011,090117161011,"Block Group 1, Census Tract 7161.01, New London County, Connecticut",2527,248,1503,243,395,79,0,12,52,46,0,12,320,83,257,96,33,24,224,100
1500000US090117161012,090117161012,"Block Group 2, Census Tract 7161.01, New London County, Connecticut",1905,218,1691,213,76,84,0,12,111,139,0,12,0,12,27,24,7,12,20,24
1500000US090117161013,090117161013,"Block Group 3, Census Tract 7161.01, New London County, Connecticut",1307,188,1104,197,20,33,0,12,164,118,0,12,0,12,19,30,0,12,19,30
1500000US090117161021,090117161021,"Block Group 1, Census Tract 7161.02, New London County, Connecticut",1947,261,1611,221,42,46,0,12,227,143,0,12,0,12,67,59,0,12,67,59
1500000US090117161022,090117161022,"Block Group 2, Census Tract 7161.02, New London County, Connecticut",1781,297,1443,331,9,14,0,12,46,55,0,12,283,374,0,12,0,12,0,12
1500000US090117161023,090117161023,"Block Group 3, Census Tract 7161.02, New London County, Connecticut",1785,251,1660,243,11,16,0,12,114,92,0,12,0,12,0,12,0,12,0,12
1500000US090118701001,090118701001,"Block Group 1, Census Tract 8701, New London County, Connecticut",1069,236,1069,236,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090118701002,090118701002,"Block Group 2, Census Tract 8701, New London County, Connecticut",2250,397,2173,408,1,3,0,12,11,18,0,12,3,6,62,57,2,5,60,56
1500000US090118701003,090118701003,"Block Group 3, Census Tract 8701, New London County, Connecticut",1613,348,1509,345,31,50,0,12,0,12,0,12,6,13,67,90,0,12,67,90
1500000US090118701004,090118701004,"Block Group 4, Census Tract 8701, New London County, Connecticut",1421,278,1421,278,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090118701005,090118701005,"Block Group 5, Census Tract 8701, New London County, Connecticut",889,304,833,303,0,12,0,12,19,28,0,12,0,12,37,57,0,12,37,57
1500000US090118702001,090118702001,"Block Group 1, Census Tract 8702, New London County, Connecticut",1628,358,1492,343,74,88,0,12,0,12,0,12,0,12,62,115,4,87,58,71
1500000US090118702002,090118702002,"Block Group 2, Census Tract 8702, New London County, Connecticut",1196,358,1076,342,1,4,0,12,98,153,0,12,2,4,19,28,0,12,19,28
1500000US090118702003,090118702003,"Block Group 3, Census Tract 8702, New London County, Connecticut",883,288,807,276,19,32,0,12,17,28,0,12,0,12,40,57,0,12,40,57
1500000US090118702004,090118702004,"Block Group 4, Census Tract 8702, New London County, Connecticut",1824,390,978,306,688,291,0,12,0,12,0,12,0,12,158,144,28,57,130,132
1500000US090118703001,090118703001,"Block Group 1, Census Tract 8703, New London County, Connecticut",1375,386,569,260,492,334,0,12,0,12,0,12,291,205,23,25,16,23,7,8
1500000US090118703002,090118703002,"Block Group 2, Census Tract 8703, New London County, Connecticut",575,192,187,110,152,128,0,12,20,23,0,12,111,95,105,112,0,12,105,112
